x,y,z,reachable,left_ok,right_ok,left_error,right_error,left_joint_margin,right_joint_margin,left_sigma_min,right_sigma_min
-0.44999999999999996,0.6499999999999999,0.49999999999999994,0,1,0,0.0011053146508030432,0.4995385750350646,0.2733105435307226,0.0,0.14602021403711146,0.019096281771832587
-0.6,0.6499999999999999,0.49999999999999994,0,1,0,0.00019661431494011065,0.08604561268001258,0.24401139226671065,0.0,0.08614121256714995,0.047455204196320204
-0.75,0.6499999999999999,0.49999999999999994,0,0,0,0.10894790008087997,0.19158168042882645,0.0,0.0,0.11924268125798458,0.002938992157534496
-0.75,0.7999999999999998,0.49999999999999994,0,0,0,0.6011791921411361,0.0391103294703184,0.0,0.0,0.04447667797851289,0.01358880484212198
-0.6,0.7999999999999998,0.49999999999999994,0,0,0,0.49324803883552976,2.499106019733265,0.0,0.0,0.04306883211589192,0.045571845676607686
-0.44999999999999996,0.7999999999999998,0.49999999999999994,0,0,0,0.0860556374743693,0.031036487945884487,0.06942795428991211,0.0,0.0018055819910613845,0.045154614959396676
-0.29999999999999993,0.7999999999999998,0.49999999999999994,0,0,0,0.014643469091533523,2.5981475995037635,0.08024255577159423,0.0,0.020792260220478156,0.045571845676607686
-0.1499999999999999,0.7999999999999998,0.49999999999999994,0,0,0,0.017952054725729655,2.2817867226499127,0.08082439849902245,0.0,0.024688181255145696,0.045571845676607645
-0.1499999999999999,0.9499999999999997,0.49999999999999994,0,0,0,0.6116380652989183,2.5564477946888853,0.0,0.0,0.219365259760578,0.1307029602053773
-0.29999999999999993,0.9499999999999997,0.49999999999999994,0,0,0,1.028870669064749,3.2181610152319027,0.0,0.0,0.026339725681808396,0.13070296020537728
-0.44999999999999996,0.9499999999999997,0.49999999999999994,0,0,0,0.5996825742492248,2.58737332254109,0.0,0.0,0.03226375514564807,0.045571845676607686
-0.6,0.9499999999999997,0.49999999999999994,0,0,0,1.3953103032220453,2.0059905740686603,0.0,0.0,0.13194833866902098,0.1226587284177337
-0.75,0.9499999999999997,0.49999999999999994,0,0,0,2.404135607614523,1.88994691613721,0.0,0.0,0.20069348406288698,0.04747050966572923
-0.75,0.9499999999999997,0.6499999999999999,0,0,0,2.3686784022979537,2.5646785203117615,0.0,0.0,0.16124164878977418,0.046071913106949976
-0.6,0.9499999999999997,0.6499999999999999,0,0,0,2.4331695370340323,2.471556698513015,0.0,0.0,0.13375846177198694,0.046267709193346086
-0.44999999999999996,0.9499999999999997,0.6499999999999999,0,0,0,1.770695076825374,2.6180393874085306,0.0,0.0,0.03875685372935319,0.045571845676607686
-0.29999999999999993,0.9499999999999997,0.6499999999999999,0,0,0,1.3229691647260993,2.5922113109110114,0.0,0.0,0.025466371167162244,0.04638900970894914
-0.1499999999999999,0.9499999999999997,0.6499999999999999,0,0,0,0.9893672556721115,2.973070466350597,0.0,0.0,0.1222268489757438,0.13140349156478248
-0.1499999999999999,0.7999999999999998,0.6499999999999999,0,0,0,0.09001434071704109,2.6888511483721715,0.14038185853654372,0.0,0.1271343241142725,0.045571845676607686
-0.29999999999999993,0.7999999999999998,0.6499999999999999,0,0,0,0.12963527322490706,2.6286879755178787,0.17047583454321186,0.0,0.020143205346889792,0.045571845676607686
-0.44999999999999996,0.7999999999999998,0.6499999999999999,0,0,0,1.9685342267178378,2.5758649900882267,0.0,0.0,0.04307983227243553,0.045571845676607686
